35,False
0,False
248,False
1,False
111,False
0,False
0,False
54,False
25,False
16,False
2705,False
0,False
0,False
20,False
4701,False
248,False
0,False
0,False
2,False
4,False
15,False
242,False
934,False
5918,False
303,False
171,False
0,False
6,False
3,False
2,False
776,False
0,False
8,False
3818,False
0,False
800,False
1,False
326,False
51,False
0,False
3,False
1,False
24,False
1,False
1,False
71,False
2625,False
1,False
5,False
4265,False
152,False
430,False
3,False
2,False
3,False
51,False
1,False
714,False
6006,False
1811,False
0,False
0,False
10,False
382,False
3,False
1,False
1,False
1,False
14,False
356,False
3809,False
73,False
2,False
1225,False
52,False
7,False
167,False
36,False
0,False
125,False
2,False
0,False
44,False
11,False
11,False
65,False
93,False
107,False
3,False
252,False
11,False
2,False
9,False
96,False
0,False
10,False
0,False
6,False
6,False
3228,False
4,False
417,False
1,False
0,False
1,False
0,False
0,False
2,False
0,False
8,False
295,False
0,False
451,False
2511,False
6,False
1,False
812,False
7533,False
12,False
3,False
1219,False
64,False
5,False
0,False
1,False
6,False
2,False
0,False
1,False
9,False
483,False
3210,False
1,False
7,False
203,False
3,False
22,False
17,False
499,False
0,False
0,False
472,False
107,False
39,False
1,False
12,False
3,False
59,False
0,False
0,False
21,False
11,False
182,False
1,False
4606,False
0,False
32,False
0,False
1020,False
119,False
192,False
5,False
4,False
1,False
5659,False
0,False
9,False
3,False
0,False
4,False
13,False
3355,False
1,False
150,False
620,False
7,False
1,False
7,False
2,False
770,False
0,False
43,False
20,False
0,False
169,False
135,False
26,False
0,False
1,False
0,False
34,False
52,False
6,False
2,False
7103,False
3100,False
11,False
101,False
7,False
0,False
4,False
2,False
163,False
1794,False
281,False
72,False
2786,False
0,False
1,False
538,False
2,False
0,False
1,False
0,False
0,False
1,False
0,False
2500,False
0,False
5,False
4374,False
0,False
3,False
20,False
24,False
6,False
3,False
390,False
13,False
10,False
4482,False
33,False
1,False
1,False
3,False
0,False
1,False
65,False
12,False
6,False
0,False
0,False
2,False
187,False
9498,False
0,False
2,False
3,False
3450,False
12,False
63,False
105,False
108,False
5091,False
3464,False
134,False
1,False
8270,False
44,False
2,False
13,False
10,False
0,False
195,False
382,False
16,False
0,False
20,False
1022,False
6,False
8,False
0,False
1,False
14,False
6034,False
348,False
24,False
41,False
0,False
161,False
0,False
0,False
1,False
0,False
1,False
0,False
304,False
56,False
2,False
12,False
38,False
4,False
147,False
0,False
191,False
0,False
5,False
0,False
4356,False
4,False
26,False
574,False
1,False
6,False
0,False
1,False
53,False
3,False
0,False
4,False
