1904,False
8724,False
4565,False
3393,False
9635,False
9635,False
4818,False
4410,False
3759,False
6098,False
4486,False
1899,False
8750,False
5657,False
1642,False
9635,False
7329,False
1157,False
7794,False
2284,False
795,False
1680,False
2131,False
5414,False
8223,False
2865,False
8924,False
4735,False
9581,False
2358,False
7254,False
9809,False
8886,False
7633,False
9635,False
712,False
4063,False
5742,False
6780,False
4456,False
7534,False
8599,False
8056,False
7329,False
4629,False
6615,False
4755,False
6724,False
6490,False
1829,False
262,False
3132,False
3613,False
8340,False
2796,False
3319,False
3393,False
4387,False
846,False
3393,False
5416,False
2467,False
6278,False
2830,False
825,False
6113,False
9480,False
8327,False
2104,False
9214,False
8504,False
6337,False
6148,False
5807,False
7329,False
8992,False
9730,False
4725,False
9214,False
58,False
3198,False
8474,False
4887,False
1919,False
2296,False
3393,False
4253,False
3319,False
352,False
4935,False
6781,False
9635,False
5901,False
7854,False
509,False
2779,False
696,False
2704,False
9635,False
4854,False
8329,False
335,False
1287,False
826,False
5507,False
8307,False
4629,False
8326,False
1488,False
1228,False
2796,False
6781,False
8665,False
6653,False
9635,False
5366,False
3393,False
9214,False
2401,False
4200,False
8869,False
7315,False
377,False
1927,False
4249,False
1296,False
5953,False
7608,False
2159,False
9776,False
6781,False
4777,False
9635,False
2104,False
1877,False
3161,False
4026,False
8419,False
7005,False
3233,False
5212,False
5684,False
8506,False
4977,False
540,False
8504,False
3823,False
339,False
7329,False
9809,False
4093,False
3418,False
8582,False
190,False
9420,False
7314,False
5775,False
7321,False
4003,False
9809,False
6041,False
6435,False
9662,False
3950,False
1889,False
8849,False
5663,False
6870,False
9420,False
8725,False
3393,False
8365,False
6702,False
5166,False
5414,False
276,False
9635,False
5551,False
7329,False
3516,False
3111,False
9635,False
5827,False
6167,False
7329,False
4512,False
9809,False
436,False
9635,False
891,False
9635,False
7005,False
5364,False
5336,False
6378,False
9635,False
1061,False
1999,False
9809,False
6688,False
2926,False
4629,False
5552,False
8348,False
377,False
6702,False
3613,False
8354,False
886,False
2212,False
5679,False
954,False
6096,False
6577,False
1673,False
7162,False
7329,False
6888,False
4902,False
8578,False
4629,False
2680,False
3393,False
3350,False
1228,False
9809,False
5254,False
1572,False
7314,False
6781,False
6781,False
4629,False
6121,False
7329,False
5995,False
8155,False
3435,False
6028,False
2468,False
8235,False
9635,False
753,False
3136,False
377,False
324,False
4926,False
6078,False
8582,False
3393,False
8699,False
7602,False
1543,False
2176,False
9635,False
1653,False
6113,False
9635,False
1904,False
3393,False
6838,False
3396,False
6635,False
9635,False
3427,False
798,False
747,False
3381,False
7601,False
4798,False
9730,False
3054,False
377,False
7782,False
7329,False
6435,False
1952,False
5551,False
3047,False
1672,False
6781,False
109,False
3393,False
9479,False
6888,False
6113,False
9730,False
6838,False
6888,False
4196,False
9887,False
6888,False
8918,False
4050,False
7721,False
5871,False
7329,False
5684,False
2720,False
5404,False
9635,False
1614,False
8342,False
9809,False
7329,False
3765,False
7747,False
9842,False
6198,False
9662,False
5366,False
4927,False
9635,False
4359,False
9635,False
4629,False
5523,False
1713,False
1151,False
7394,False
3393,False
6232,False
3393,False
7583,False
4530,False
377,False
5366,False
4935,False
498,False
1171,False
4629,False
1426,False
7858,False
6838,False
9809,False
3393,False
8740,False
9525,False
891,False
6315,False
3012,False
4105,False
9295,False
2104,False
7913,False
1278,False
8507,False
6864,False
4727,False
357,False
2650,False
436,False
5366,False
7379,False
2072,False
1941,False
9635,False
8113,False
9635,False
9699,False
9165,False
9525,False
5270,False
9635,False
6013,False
4629,False
9635,False
5525,False
4196,False
6639,False
7379,False
9917,False
9781,False
7486,False
3393,False
6842,False
9635,False
7379,False
4915,False
1357,False
1569,False
9635,False
6413,False
2595,False
3319,False
7654,False
8223,False
1672,False
628,False
6760,False
2991,False
4629,False
579,False
2601,False
6551,False
8724,False
2467,False
6781,False
5263,False
9635,False
9701,False
9580,False
1904,False
713,False
7773,False
6781,False
6371,False
4991,False
8960,False
1256,False
6888,False
5416,False
9635,False
6864,False
871,False
9577,False
5366,False
1519,False
1404,False
458,False
6360,False
4874,False
1494,False
4828,False
1558,False
9412,False
2493,False
3714,False
9288,False
9716,False
2711,False
8156,False
4042,False
3316,False
9521,False
9635,False
1467,False
4629,False
8582,False
4953,False
2791,False
3111,False
239,False
2430,False
9635,False
370,False
3393,False
1655,False
5179,False
4581,False
7602,False
9635,False
572,False
4543,False
6038,False
6558,False
5783,False
2615,False
6080,False
4581,False
377,False
3393,False
5650,False
804,False
9990,False
8599,False
6195,False
7787,False
9809,False
4990,False
3783,False
6781,False
4854,False
9635,False
5684,False
9596,False
1709,False
6891,False
2234,False
837,False
6615,False
9635,False
6222,False
2688,False
7329,False
9384,False
2307,False
3393,False
5332,False
2000,False
6340,False
6838,False
